model,katman,katman_ad,n_noron,pencere,seyreklik,k,birlesim,rastgele,bagimsizlik,ardisik_jaccard
SmolLM2-360M,4,model.layers.4.mlp.down_proj,2560,0,0.1,6,0.43002727440828403,0.46855899999999995,0.8954530330511101,0.08727337472009147
SmolLM2-360M,4,model.layers.4.mlp.down_proj,2560,0,0.1,8,0.517396349009901,0.5695327899999999,0.8889610223173147,0.08727337472009147
SmolLM2-360M,4,model.layers.4.mlp.down_proj,2560,0,0.2,1,0.20000000000000004,0.19999999999999996,2.775557561562891e-08,0.14325319914352827
SmolLM2-360M,4,model.layers.4.mlp.down_proj,2560,0,0.2,2,0.34996636497064576,0.3599999999999999,0.9372897810665367,0.14325319914352827
SmolLM2-360M,4,model.layers.4.mlp.down_proj,2560,0,0.2,3,0.4668075980392156,0.4879999999999999,0.926415270969499,0.14325319914352827
SmolLM2-360M,4,model.layers.4.mlp.down_proj,2560,0,0.2,4,0.559399557956778,0.5903999999999999,0.9205931300122389,0.14325319914352827
SmolLM2-360M,4,model.layers.4.mlp.down_proj,2560,0,0.2,6,0.6941968688362918,0.7378559999999998,0.9188274721046004,0.14325319914352827
SmolLM2-360M,4,model.layers.4.mlp.down_proj,2560,0,0.2,8,0.7847377784653466,0.8322278399999999,0.9248845771571003,0.14325319914352827
SmolLM2-360M,4,model.layers.4.mlp.down_proj,2560,0,0.3,1,0.29999999999999993,0.30000000000000004,-5.551115123125782e-08,0.20564215418595724
SmolLM2-360M,4,model.layers.4.mlp.down_proj,2560,0,0.3,2,0.49774415973581215,0.51,0.9416388558848198,0.20564215418595724
SmolLM2-360M,4,model.layers.4.mlp.down_proj,2560,0,0.3,3,0.6342677696078431,0.657,0.9363242846158071,0.20564215418595724
SmolLM2-360M,4,model.layers.4.mlp.down_proj,2560,0,0.3,4,0.7306920739194499,0.7599,0.9364907021514457,0.20564215418595724
SmolLM2-360M,4,model.layers.4.mlp.down_proj,2560,0,0.3,6,0.8504984898915188,0.882351,0.9453035881994172,0.20564215418595724
SmolLM2-360M,4,model.layers.4.mlp.down_proj,2560,0,0.3,8,0.9152962561881188,0.94235199,0.9578802055055806,0.20564215418595724
SmolLM2-360M,4,model.layers.4.mlp.down_proj,2560,0,0.5,1,0.5,0.5,0.0,0.354952931109453
SmolLM2-360M,4,model.layers.4.mlp.down_proj,2560,0,0.5,2,0.7380985506360078,0.75,0.9523942025440313,0.354952931109453
SmolLM2-360M,4,model.layers.4.mlp.down_proj,2560,0,0.5,3,0.8589805453431373,0.875,0.9572814542483661,0.354952931109453
SmolLM2-360M,4,model.layers.4.mlp.down_proj,2560,0,0.5,4,0.9219663249017681,0.9375,0.9644944569183271,0.354952931109453
SmolLM2-360M,4,model.layers.4.mlp.down_proj,2560,0,0.5,6,0.9743204511834319,0.984375,0.979242221798053,0.354952931109453
SmolLM2-360M,4,model.layers.4.mlp.down_proj,2560,0,0.5,8,0.9909429146039604,0.99609375,0.989617213689873,0.354952931109453
SmolLM2-360M,5,model.layers.5.mlp.down_proj,2560,0,0.1,1,0.10000000000000002,0.09999999999999998,1.3877787807814455e-08,0.09653736905261275
SmolLM2-360M,5,model.layers.5.mlp.down_proj,2560,0,0.1,2,0.1824983182485323,0.18999999999999995,0.9166479805392483,0.09653736905261275
SmolLM2-360M,5,model.layers.5.mlp.down_proj,2560,0,0.1,3,0.2543474264705883,0.2709999999999999,0.9026165290677682,0.09653736905261275
SmolLM2-360M,5,model.layers.5.mlp.down_proj,2560,0,0.1,4,0.3174906372789784,0.3439,0.891720530049112,0.09653736905261275
SmolLM2-360M,5,model.layers.5.mlp.down_proj,2560,0,0.1,6,0.42351762820512817,0.46855899999999995,0.8777906066739063,0.09653736905261275
SmolLM2-360M,5,model.layers.5.mlp.down_proj,2560,0,0.1,8,0.5084297648514852,0.5695327899999999,0.869864200222279,0.09653736905261275
SmolLM2-360M,5,model.layers.5.mlp.down_proj,2560,0,0.2,1,0.20000000000000004,0.19999999999999996,2.775557561562891e-08,0.15106592140230782
SmolLM2-360M,5,model.layers.5.mlp.down_proj,2560,0,0.2,2,0.3476501345401174,0.3599999999999999,0.9228133408757344,0.15106592140230782
SmolLM2-360M,5,model.layers.5.mlp.down_proj,2560,0,0.2,3,0.46389935661764703,0.4879999999999999,0.9163172104779415,0.15106592140230782
SmolLM2-360M,5,model.layers.5.mlp.down_proj,2560,0,0.2,4,0.555947630157171,0.5903999999999999,0.911751101837016,0.15106592140230782
SmolLM2-360M,5,model.layers.5.mlp.down_proj,2560,0,0.2,6,0.6893344736193294,0.7378559999999998,0.9097871430630681,0.15106592140230782
SmolLM2-360M,5,model.layers.5.mlp.down_proj,2560,0,0.2,8,0.7787732054455446,0.8322278399999999,0.9154503627134558,0.15106592140230782
SmolLM2-360M,5,model.layers.5.mlp.down_proj,2560,0,0.3,1,0.29999999999999993,0.30000000000000004,-5.551115123125782e-08,0.21357056029969138
SmolLM2-360M,5,model.layers.5.mlp.down_proj,2560,0,0.3,2,0.4945969911937378,0.51,0.926652339017799,0.21357056029969138
SmolLM2-360M,5,model.layers.5.mlp.down_proj,2560,0,0.3,3,0.6304166666666667,0.657,0.9255368814192345,0.21357056029969138
SmolLM2-360M,5,model.layers.5.mlp.down_proj,2560,0,0.3,4,0.7267052431237722,0.7599,0.9278217941373607,0.21357056029969138
SmolLM2-360M,5,model.layers.5.mlp.down_proj,2560,0,0.3,6,0.8457354844674557,0.882351,0.9371246627333957,0.21357056029969138
SmolLM2-360M,5,model.layers.5.mlp.down_proj,2560,0,0.3,8,0.910701577970297,0.94235199,0.9507273075783529,0.21357056029969138
SmolLM2-360M,5,model.layers.5.mlp.down_proj,2560,0,0.5,1,0.5,0.5,0.0,0.3600542998377628
SmolLM2-360M,5,model.layers.5.mlp.down_proj,2560,0,0.5,2,0.7354230369373778,0.75,0.941692147749511,0.3600542998377628
SmolLM2-360M,5,model.layers.5.mlp.down_proj,2560,0,0.5,3,0.8570036764705882,0.875,0.9520098039215684,0.3600542998377628
SmolLM2-360M,5,model.layers.5.mlp.down_proj,2560,0,0.5,4,0.9214237475442042,0.9375,0.9632542801010382,0.3600542998377628
SmolLM2-360M,5,model.layers.5.mlp.down_proj,2560,0,0.5,6,0.974923724112426,0.984375,0.9804876884901698,0.3600542998377628
SmolLM2-360M,5,model.layers.5.mlp.down_proj,2560,0,0.5,8,0.991404702970297,0.99609375,0.9905480626802838,0.3600542998377628
SmolLM2-360M,6,model.layers.6.mlp.down_proj,2560,0,0.1,1,0.10000000000000002,0.09999999999999998,1.3877787807814455e-08,0.12056128403020912
SmolLM2-360M,6,model.layers.6.mlp.down_proj,2560,0,0.1,2,0.17862111668297456,0.18999999999999995,0.8735679631441623,0.12056128403020912
SmolLM2-360M,6,model.layers.6.mlp.down_proj,2560,0,0.1,3,0.24575444240196076,0.2709999999999999,0.852365160245385,0.12056128403020912
SmolLM2-360M,6,model.layers.6.mlp.down_proj,2560,0,0.1,4,0.30449794327111984,0.3439,0.8384499519111105,0.12056128403020912
SmolLM2-360M,6,model.layers.6.mlp.down_proj,2560,0,0.1,6,0.4029485638560158,0.46855899999999995,0.8219811857966182,0.12056128403020912
SmolLM2-360M,6,model.layers.6.mlp.down_proj,2560,0,0.1,8,0.4835844678217822,0.5695327899999999,0.8169492652936599,0.12056128403020912
SmolLM2-360M,6,model.layers.6.mlp.down_proj,2560,0,0.2,1,0.20000000000000004,0.19999999999999996,2.775557561562891e-08,0.16819538744973367
SmolLM2-360M,6,model.layers.6.mlp.down_proj,2560,0,0.2,2,0.34261176002935423,0.3599999999999999,0.8913235001834646,0.16819538744973367
SmolLM2-360M,6,model.layers.6.mlp.down_proj,2560,0,0.2,3,0.4531855085784314,0.4879999999999999,0.8791163492306648,0.16819538744973367
SmolLM2-360M,6,model.layers.6.mlp.down_proj,2560,0,0.2,4,0.5405144891944988,0.5903999999999999,0.8722194907645976,0.16819538744973367
SmolLM2-360M,6,model.layers.6.mlp.down_proj,2560,0,0.2,6,0.669936513806706,0.7378559999999998,0.873721802502354,0.16819538744973367
SmolLM2-360M,6,model.layers.6.mlp.down_proj,2560,0,0.2,8,0.7588575185643563,0.8322278399999999,0.8839495561668976,0.16819538744973367
SmolLM2-360M,6,model.layers.6.mlp.down_proj,2560,0,0.3,1,0.29999999999999993,0.30000000000000004,-5.551115123125782e-08,0.2248847261977109
SmolLM2-360M,6,model.layers.6.mlp.down_proj,2560,0,0.3,2,0.4900195694716243,0.51,0.9048550927220204,0.2248847261977109
SmolLM2-360M,6,model.layers.6.mlp.down_proj,2560,0,0.3,3,0.6216674325980391,0.657,0.901029222963695,0.2248847261977109
SmolLM2-360M,6,model.layers.6.mlp.down_proj,2560,0,0.3,4,0.7150947016208251,0.7599,0.9025759983057732,0.2248847261977109
SmolLM2-360M,6,model.layers.6.mlp.down_proj,2560,0,0.3,6,0.8347625431459567,0.882351,0.9182821754336415,0.2248847261977109
SmolLM2-360M,6,model.layers.6.mlp.down_proj,2560,0,0.3,8,0.9015447091584158,0.94235199,0.9364720877698468,0.2248847261977109
SmolLM2-360M,6,model.layers.6.mlp.down_proj,2560,0,0.5,1,0.5,0.5,0.0,0.36552379342920654
SmolLM2-360M,6,model.layers.6.mlp.down_proj,2560,0,0.5,2,0.732428754892368,0.75,0.9297150195694721,0.36552379342920654
SmolLM2-360M,6,model.layers.6.mlp.down_proj,2560,0,0.5,3,0.852703737745098,0.875,0.9405433006535947,0.36552379342920654
SmolLM2-360M,6,model.layers.6.mlp.down_proj,2560,0,0.5,4,0.9169495947937131,0.9375,0.9530276452427727,0.36552379342920654
SmolLM2-360M,6,model.layers.6.mlp.down_proj,2560,0,0.5,6,0.972240199704142,0.984375,0.9749475090666158,0.36552379342920654
SmolLM2-360M,6,model.layers.6.mlp.down_proj,2560,0,0.5,8,0.9905747215346534,0.99609375,0.9888750292352069,0.36552379342920654
SmolLM2-360M,7,model.layers.7.mlp.down_proj,2560,0,0.1,1,0.10000000000000002,0.09999999999999998,1.3877787807814455e-08,0.11103600137568068
SmolLM2-360M,7,model.layers.7.mlp.down_proj,2560,0,0.1,2,0.18015686154598826,0.18999999999999995,0.8906317949554255,0.11103600137568068
SmolLM2-360M,7,model.layers.7.mlp.down_proj,2560,0,0.1,3,0.24881587009803924,0.2709999999999999,0.8702682461873644,0.11103600137568068
SmolLM2-360M,7,model.layers.7.mlp.down_proj,2560,0,0.1,4,0.3087303536345776,0.3439,0.8558030079318476,0.11103600137568068
SmolLM2-360M,7,model.layers.7.mlp.down_proj,2560,0,0.1,6,0.40894508136094676,0.46855899999999995,0.838251355579288,0.11103600137568068
SmolLM2-360M,7,model.layers.7.mlp.down_proj,2560,0,0.1,8,0.4902815594059406,0.5695327899999999,0.8312125749640203,0.11103600137568068
SmolLM2-360M,7,model.layers.7.mlp.down_proj,2560,0,0.2,1,0.20000000000000004,0.19999999999999996,2.775557561562891e-08,0.16706158331935636
SmolLM2-360M,7,model.layers.7.mlp.down_proj,2560,0,0.2,2,0.3429741010273973,0.3599999999999999,0.8935881314212337,0.16706158331935636
SmolLM2-360M,7,model.layers.7.mlp.down_proj,2560,0,0.2,3,0.45365196078431375,0.4879999999999999,0.8807359749455342,0.16706158331935636
SmolLM2-360M,7,model.layers.7.mlp.down_proj,2560,0,0.2,4,0.5415052492632613,0.5903999999999999,0.87475729831778,0.16706158331935636
SmolLM2-360M,7,model.layers.7.mlp.down_proj,2560,0,0.2,6,0.6703055658284024,0.7378559999999998,0.8744079564574951,0.16706158331935636
SmolLM2-360M,7,model.layers.7.mlp.down_proj,2560,0,0.2,8,0.7576802289603961,0.8322278399999999,0.8820874274698126,0.16706158331935636
SmolLM2-360M,7,model.layers.7.mlp.down_proj,2560,0,0.3,1,0.29999999999999993,0.30000000000000004,-5.551115123125782e-08,0.223631545751129
SmolLM2-360M,7,model.layers.7.mlp.down_proj,2560,0,0.3,2,0.49054626345401176,0.51,0.9073631593048178,0.223631545751129
SmolLM2-360M,7,model.layers.7.mlp.down_proj,2560,0,0.3,3,0.6219347426470587,0.657,0.9017779906080076,0.223631545751129
SmolLM2-360M,7,model.layers.7.mlp.down_proj,2560,0,0.3,4,0.7155520935658153,0.7599,0.9035705448267346,0.223631545751129
SmolLM2-360M,7,model.layers.7.mlp.down_proj,2560,0,0.3,6,0.8333718565088757,0.882351,0.9158941197128116,0.223631545751129
SmolLM2-360M,7,model.layers.7.mlp.down_proj,2560,0,0.3,8,0.8986974009900991,0.94235199,0.9320394585997921,0.223631545751129
SmolLM2-360M,7,model.layers.7.mlp.down_proj,2560,0,0.5,1,0.5,0.5,0.0,0.36833063237458613
SmolLM2-360M,7,model.layers.7.mlp.down_proj,2560,0,0.5,2,0.7309587512230921,0.75,0.9238350048923683,0.36833063237458613
SmolLM2-360M,7,model.layers.7.mlp.down_proj,2560,0,0.5,3,0.8501822916666667,0.875,0.9338194444444445,0.36833063237458613
SmolLM2-360M,7,model.layers.7.mlp.down_proj,2560,0,0.5,4,0.9144270321709234,0.9375,0.9472617878192534,0.36833063237458613
SmolLM2-360M,7,model.layers.7.mlp.down_proj,2560,0,0.5,6,0.9704172830374753,0.984375,0.9711840682064007,0.36833063237458613
SmolLM2-360M,7,model.layers.7.mlp.down_proj,2560,0,0.5,8,0.9888203898514852,0.99609375,0.9853387385982695,0.36833063237458613
SmolLM2-360M,8,model.layers.8.mlp.down_proj,2560,0,0.1,1,0.10000000000000002,0.09999999999999998,1.3877787807814455e-08,0.12057010363074781
SmolLM2-360M,8,model.layers.8.mlp.down_proj,2560,0,0.1,2,0.17866086717221133,0.18999999999999995,0.8740096352467931,0.12057010363074781
SmolLM2-360M,8,model.layers.8.mlp.down_proj,2560,0,0.1,3,0.24554457720588238,0.2709999999999999,0.8511378783969734,0.12057010363074781
SmolLM2-360M,8,model.layers.8.mlp.down_proj,2560,0,0.1,4,0.3037013445481336,0.3439,0.8351838644859926,0.12057010363074781
SmolLM2-360M,8,model.layers.8.mlp.down_proj,2560,0,0.1,6,0.40011325813609466,0.46855899999999995,0.8142882364454395,0.12057010363074781
SmolLM2-360M,8,model.layers.8.mlp.down_proj,2560,0,0.1,8,0.47750696163366335,0.5695327899999999,0.8040055341686859,0.12057010363074781
SmolLM2-360M,8,model.layers.8.mlp.down_proj,2560,0,0.2,1,0.20000000000000004,0.19999999999999996,2.775557561562891e-08,0.17305209938517704
SmolLM2-360M,8,model.layers.8.mlp.down_proj,2560,0,0.2,2,0.3412510702054795,0.3599999999999999,0.8828191887842476,0.17305209938517704
SmolLM2-360M,8,model.layers.8.mlp.down_proj,2560,0,0.2,3,0.45017999387254903,0.4879999999999999,0.8686805342796845,0.17305209938517704
SmolLM2-360M,8,model.layers.8.mlp.down_proj,2560,0,0.2,4,0.5366865176817288,0.5903999999999999,0.8624142358650843,0.17305209938517704
SmolLM2-360M,8,model.layers.8.mlp.down_proj,2560,0,0.2,6,0.6633891148915187,0.7378559999999998,0.8615486578034248,0.17305209938517704
SmolLM2-360M,8,model.layers.8.mlp.down_proj,2560,0,0.2,8,0.7499443069306931,0.8322278399999999,0.8698514556567031,0.17305209938517704
SmolLM2-360M,8,model.layers.8.mlp.down_proj,2560,0,0.3,1,0.29999999999999993,0.30000000000000004,-5.551115123125782e-08,0.23274609279683234
SmolLM2-360M,8,model.layers.8.mlp.down_proj,2560,0,0.3,2,0.48700159001956944,0.51,0.8904837619979497,0.23274609279683234
SmolLM2-360M,8,model.layers.8.mlp.down_proj,2560,0,0.3,3,0.6151822916666666,0.657,0.8828635620915031,0.23274609279683234
SmolLM2-360M,8,model.layers.8.mlp.down_proj,2560,0,0.3,4,0.7063190692534381,0.7599,0.8834943884614875,0.23274609279683234
SmolLM2-360M,8,model.layers.8.mlp.down_proj,2560,0,0.3,6,0.8222093811637082,0.882351,0.8967261688632941,0.23274609279683234
SmolLM2-360M,8,model.layers.8.mlp.down_proj,2560,0,0.3,8,0.8880840037128713,0.94235199,0.9155167460645235,0.23274609279683234
SmolLM2-360M,8,model.layers.8.mlp.down_proj,2560,0,0.5,1,0.5,0.5,0.0,0.3753434950184265
SmolLM2-360M,8,model.layers.8.mlp.down_proj,2560,0,0.5,2,0.7272741866438357,0.75,0.9090967465753428,0.3753434950184265
SmolLM2-360M,8,model.layers.8.mlp.down_proj,2560,0,0.5,3,0.8445281862745099,0.875,0.9187418300653597,0.3753434950184265
SmolLM2-360M,8,model.layers.8.mlp.down_proj,2560,0,0.5,4,0.9084410302062869,0.9375,0.93357949761437,0.3753434950184265
SmolLM2-360M,8,model.layers.8.mlp.down_proj,2560,0,0.5,6,0.9655618219921105,0.984375,0.9611598905643571,0.3753434950184265
SmolLM2-360M,8,model.layers.8.mlp.down_proj,2560,0,0.5,8,0.9860628094059407,0.99609375,0.9797801512434711,0.3753434950184265
SmolLM2-360M,9,model.layers.9.mlp.down_proj,2560,0,0.1,1,0.10000000000000002,0.09999999999999998,1.3877787807814455e-08,0.12695864988419628
SmolLM2-360M,9,model.layers.9.mlp.down_proj,2560,0,0.1,2,0.17772520181017612,0.18999999999999995,0.8636133534464019,0.12695864988419628
SmolLM2-360M,9,model.layers.9.mlp.down_proj,2560,0,0.1,3,0.2437140012254902,0.2709999999999999,0.8404327557046215,0.12695864988419628
SmolLM2-360M,9,model.layers.9.mlp.down_proj,2560,0,0.1,4,0.3007520874263261,0.3439,0.8230917893658307,0.12695864988419628
SmolLM2-360M,9,model.layers.9.mlp.down_proj,2560,0,0.1,6,0.3962362857495069,0.46855899999999995,0.8037689643978492,0.12695864988419628
SmolLM2-360M,9,model.layers.9.mlp.down_proj,2560,0,0.1,8,0.4734336324257426,0.5695327899999999,0.7953302524957685,0.12695864988419628
SmolLM2-360M,9,model.layers.9.mlp.down_proj,2560,0,0.2,1,0.20000000000000004,0.19999999999999996,2.775557561562891e-08,0.17586331056038967
SmolLM2-360M,9,model.layers.9.mlp.down_proj,2560,0,0.2,2,0.34051645058708413,0.3599999999999999,0.8782278161692765,0.17586331056038967
SmolLM2-360M,9,model.layers.9.mlp.down_proj,2560,0,0.2,3,0.44863587622549017,0.4879999999999999,0.8633190146718412,0.17586331056038967
SmolLM2-360M,9,model.layers.9.mlp.down_proj,2560,0,0.2,4,0.5336904469548134,0.5903999999999999,0.8547398743719606,0.17586331056038967
SmolLM2-360M,9,model.layers.9.mlp.down_proj,2560,0,0.2,6,0.6590452416173571,0.7378559999999998,0.853472382231224,0.17586331056038967
SmolLM2-360M,9,model.layers.9.mlp.down_proj,2560,0,0.2,8,0.744661974009901,0.8322278399999999,0.8614963460164948,0.17586331056038967
SmolLM2-360M,9,model.layers.9.mlp.down_proj,2560,0,0.3,1,0.29999999999999993,0.30000000000000004,-5.551115123125782e-08,0.2349551532019357
SmolLM2-360M,9,model.layers.9.mlp.down_proj,2560,0,0.3,2,0.48617829623287667,0.51,0.8865633153946508,0.2349551532019357
SmolLM2-360M,9,model.layers.9.mlp.down_proj,2560,0,0.3,3,0.613802849264706,0.657,0.8789995777722855,0.2349551532019357
SmolLM2-360M,9,model.layers.9.mlp.down_proj,2560,0,0.3,4,0.7044641760805501,0.7599,0.8794611352045012,0.2349551532019357
SmolLM2-360M,9,model.layers.9.mlp.down_proj,2560,0,0.3,6,0.8203009430473372,0.882351,0.8934490419821333,0.2349551532019357
SmolLM2-360M,9,model.layers.9.mlp.down_proj,2560,0,0.3,8,0.8861625928217822,0.94235199,0.9125255342040461,0.2349551532019357
SmolLM2-360M,9,model.layers.9.mlp.down_proj,2560,0,0.5,1,0.5,0.5,0.0,0.37656793904847885
SmolLM2-360M,9,model.layers.9.mlp.down_proj,2560,0,0.5,2,0.7266649339530332,0.75,0.9066597358121329,0.37656793904847885
SmolLM2-360M,9,model.layers.9.mlp.down_proj,2560,0,0.5,3,0.8430614276960785,0.875,0.9148304738562093,0.37656793904847885
SmolLM2-360M,9,model.layers.9.mlp.down_proj,2560,0,0.5,4,0.9068156004420433,0.9375,0.9298642295818134,0.37656793904847885
SmolLM2-360M,9,model.layers.9.mlp.down_proj,2560,0,0.5,6,0.9651157236193293,0.984375,0.9602389132786153,0.37656793904847885
SmolLM2-360M,9,model.layers.9.mlp.down_proj,2560,0,0.5,8,0.9857882116336634,0.99609375,0.9792266313245498,0.37656793904847885
SmolLM2-360M,10,model.layers.10.mlp.down_proj,2560,0,0.1,1,0.10000000000000002,0.09999999999999998,1.3877787807814455e-08,0.11712730810637309
SmolLM2-360M,10,model.layers.10.mlp.down_proj,2560,0,0.1,2,0.17924183586105677,0.18999999999999995,0.8804648429006313,0.11712730810637309
SmolLM2-360M,10,model.layers.10.mlp.down_proj,2560,0,0.1,3,0.2467195159313726,0.2709999999999999,0.8580088650957466,0.11712730810637309
SmolLM2-360M,10,model.layers.10.mlp.down_proj,2560,0,0.1,4,0.30450561763261297,0.3439,0.8384814171078843,0.11712730810637309
SmolLM2-360M,10,model.layers.10.mlp.down_proj,2560,0,0.1,6,0.4006040433925049,0.46855899999999995,0.8156198692543254,0.11712730810637309
SmolLM2-360M,10,model.layers.10.mlp.down_proj,2560,0,0.1,8,0.4784026918316831,0.5695327899999999,0.8059132394814921,0.11712730810637309
SmolLM2-360M,10,model.layers.10.mlp.down_proj,2560,0,0.2,1,0.20000000000000004,0.19999999999999996,2.775557561562891e-08,0.16918286236442118
SmolLM2-360M,10,model.layers.10.mlp.down_proj,2560,0,0.2,2,0.3425154415362035,0.3599999999999999,0.8907215096012726,0.16918286236442118
SmolLM2-360M,10,model.layers.10.mlp.down_proj,2560,0,0.2,3,0.4532651654411765,0.4879999999999999,0.879392935559641,0.16918286236442118
SmolLM2-360M,10,model.layers.10.mlp.down_proj,2560,0,0.2,4,0.5397969363948918,0.5903999999999999,0.8703814969131451,0.16918286236442118
SmolLM2-360M,10,model.layers.10.mlp.down_proj,2560,0,0.2,6,0.6663453833826429,0.7378559999999998,0.8670450518031648,0.16918286236442118
SmolLM2-360M,10,model.layers.10.mlp.down_proj,2560,0,0.2,8,0.7525912747524752,0.8322278399999999,0.874038186538061,0.16918286236442118
SmolLM2-360M,10,model.layers.10.mlp.down_proj,2560,0,0.3,1,0.29999999999999993,0.30000000000000004,-5.551115123125782e-08,0.2287310877093883
SmolLM2-360M,10,model.layers.10.mlp.down_proj,2560,0,0.3,2,0.4887636068982387,0.51,0.8988743185630415,0.2287310877093883
SmolLM2-360M,10,model.layers.10.mlp.down_proj,2560,0,0.3,3,0.618875612745098,0.657,0.8932089992859886,0.2287310877093883
SmolLM2-360M,10,model.layers.10.mlp.down_proj,2560,0,0.3,4,0.7106650601669942,0.7599,0.8929442491128379,0.2287310877093883
SmolLM2-360M,10,model.layers.10.mlp.down_proj,2560,0,0.3,6,0.8266225961538461,0.882351,0.9043044420870681,0.2287310877093883
SmolLM2-360M,10,model.layers.10.mlp.down_proj,2560,0,0.3,8,0.8923398824257427,0.94235199,0.9221422080839861,0.2287310877093883
SmolLM2-360M,10,model.layers.10.mlp.down_proj,2560,0,0.5,1,0.5,0.5,0.0,0.3722490852566958
SmolLM2-360M,10,model.layers.10.mlp.down_proj,2560,0,0.5,2,0.7289758133561643,0.75,0.9159032534246574,0.3722490852566958
SmolLM2-360M,10,model.layers.10.mlp.down_proj,2560,0,0.5,3,0.8473322610294117,0.875,0.926219362745098,0.3722490852566958
SmolLM2-360M,10,model.layers.10.mlp.down_proj,2560,0,0.5,4,0.9109689648821218,0.9375,0.9393576340162783,0.3722490852566958
SmolLM2-360M,10,model.layers.10.mlp.down_proj,2560,0,0.5,6,0.9676220414201184,0.984375,0.9654132468028251,0.3722490852566958
SmolLM2-360M,10,model.layers.10.mlp.down_proj,2560,0,0.5,8,0.9873994430693069,0.99609375,0.9824744679192329,0.3722490852566958
SmolLM2-360M,11,model.layers.11.mlp.down_proj,2560,0,0.1,1,0.10000000000000002,0.09999999999999998,1.3877787807814455e-08,0.14179934049556733
SmolLM2-360M,11,model.layers.11.mlp.down_proj,2560,0,0.1,2,0.17536081213307242,0.18999999999999995,0.8373423570341385,0.14179934049556733
SmolLM2-360M,11,model.layers.11.mlp.down_proj,2560,0,0.1,3,0.23869791666666665,0.2709999999999999,0.811098927875244,0.14179934049556733
SmolLM2-360M,11,model.layers.11.mlp.down_proj,2560,0,0.1,4,0.2935059553045187,0.3439,0.7933823505720323,0.14179934049556733
SmolLM2-360M,11,model.layers.11.mlp.down_proj,2560,0,0.1,6,0.38477332963510846,0.46855899999999995,0.7726668718851215,0.14179934049556733
SmolLM2-360M,11,model.layers.11.mlp.down_proj,2560,0,0.1,8,0.45907410272277227,0.5695327899999999,0.7647476605899501,0.14179934049556733
SmolLM2-360M,11,model.layers.11.mlp.down_proj,2560,0,0.2,1,0.20000000000000004,0.19999999999999996,2.775557561562891e-08,0.18414601189863278
SmolLM2-360M,11,model.layers.11.mlp.down_proj,2560,0,0.2,2,0.3381551186399217,0.3599999999999999,0.8634694914995114,0.18414601189863278
SmolLM2-360M,11,model.layers.11.mlp.down_proj,2560,0,0.2,3,0.4439223345588235,0.4879999999999999,0.8469525505514709,0.18414601189863278
SmolLM2-360M,11,model.layers.11.mlp.down_proj,2560,0,0.2,4,0.5277504911591355,0.5903999999999999,0.8395248236658186,0.18414601189863278
SmolLM2-360M,11,model.layers.11.mlp.down_proj,2560,0,0.2,6,0.6512651010848126,0.7378559999999998,0.8390072827760826,0.18414601189863278
SmolLM2-360M,11,model.layers.11.mlp.down_proj,2560,0,0.2,8,0.7367048267326733,0.8322278399999999,0.8489104604009108,0.18414601189863278
SmolLM2-360M,11,model.layers.11.mlp.down_proj,2560,0,0.3,1,0.29999999999999993,0.30000000000000004,-5.551115123125782e-08,0.23893089158181394
SmolLM2-360M,11,model.layers.11.mlp.down_proj,2560,0,0.3,2,0.4846364359099804,0.51,0.879221123380859,0.23893089158181394
SmolLM2-360M,11,model.layers.11.mlp.down_proj,2560,0,0.3,3,0.6112568933823529,0.657,0.8718680486900641,0.23893089158181394
SmolLM2-360M,11,model.layers.11.mlp.down_proj,2560,0,0.3,4,0.7014949656188606,0.7599,0.8730049263293337,0.23893089158181394
SmolLM2-360M,11,model.layers.11.mlp.down_proj,2560,0,0.3,6,0.8176081730769231,0.882351,0.8888250781348758,0.23893089158181394
SmolLM2-360M,11,model.layers.11.mlp.down_proj,2560,0,0.3,8,0.8849628712871287,0.94235199,0.9106578330786032,0.23893089158181394
SmolLM2-360M,11,model.layers.11.mlp.down_proj,2560,0,0.5,1,0.5,0.5,0.0,0.3757983358905966
SmolLM2-360M,11,model.layers.11.mlp.down_proj,2560,0,0.5,2,0.7270861362524462,0.75,0.9083445450097849,0.3757983358905966
SmolLM2-360M,11,model.layers.11.mlp.down_proj,2560,0,0.5,3,0.8440287990196079,0.875,0.9174101307189545,0.3757983358905966
SmolLM2-360M,11,model.layers.11.mlp.down_proj,2560,0,0.5,4,0.9073236431728879,0.9375,0.9310254701094581,0.3757983358905966
SmolLM2-360M,11,model.layers.11.mlp.down_proj,2560,0,0.5,6,0.9652867665187376,0.984375,0.9605920341032002,0.3757983358905966
SmolLM2-360M,11,model.layers.11.mlp.down_proj,2560,0,0.5,8,0.9861293316831683,0.99609375,0.9799142433928432,0.3757983358905966
SmolLM2-360M,12,model.layers.12.mlp.down_proj,2560,0,0.1,1,0.10000000000000002,0.09999999999999998,1.3877787807814455e-08,0.15857793612991095
SmolLM2-360M,12,model.layers.12.mlp.down_proj,2560,0,0.1,2,0.1728534735812133,0.18999999999999995,0.8094830397912595,0.15857793612991095
SmolLM2-360M,12,model.layers.12.mlp.down_proj,2560,0,0.1,3,0.23303232230392157,0.2709999999999999,0.777966797098957,0.15857793612991095
SmolLM2-360M,12,model.layers.12.mlp.down_proj,2560,0,0.1,4,0.28430439587426326,0.3439,0.7556555796402759,0.15857793612991095
